CompanyID,CompanyName,CompanyEmail,Phone,URL,INFO,Address1,Address2,City,StateCode,latitude,longitude,programs,CompanyTypeID,zipcode
930,SADDLEBACK COLLEGE,,9495824541,www.saddleback.cc.ca.us,College Sailing Program,28000 MARGUERITE PKWY,,MISSION VIEJO,CA,33.55533,-117.6627,1;8;9,5,92692-3635
2919,SAG HARBOR YACHT CLUB,info@sagharboryc.com,6317250567,www.sagharboryc.com,Yacht Club Sailing Program,PO BOX 1988,,SAG HARBOR,NY,40.99644,-72.31207,1;8,4,11963-0069
2840,SAGAMORE YACHT CLUB,,5169220555,www.sagamoreyc.com,Yacht Club Sailing Program,PO BOX 327,,OYSTER BAY,NY,40.86982,-73.53044,1;8;9,4,11771-0327
2283,SAGINAW BAY COMMUNITY SAILING ASSN,bob.nelb@sbcsa.org,9899227245,www.sbcsa.org,Community Sailing Program,PO BOX 2122,,BAY CITY,MI,43.60045,-83.88698,1;8;9,2,48707-2122
2931,SAIL ABILITIES/PECONIC SAILING COMPANY,,5167654011,www.peconicsailing.com,Sailing School,985 CARRINGTON RD,,CUTCHOGUE,NY,41.01241,-72.47942,1;8;9,5,11935-1624
3115,SAIL AWAY,,5034690540,,Community Sailing Program,PO BOX 6998,,BROOKINGS,OR,42.06079,-124.2762,1;8;9,2,97415-0356
1439,SAIL AWAY SAILING CENTER,,4074299687,,Community Sailing Program,300 Knowles Avenue,,Winter Park,FL,28.59843,-81.35601,1;8;9,2,32789
3250,SAIL AWAY SAILING SCHOOL,simpson302@aol.com,4017929259,,Sailing School,30B BEAVER RIV SCHOOL HSE RD,,WEST KINGSTON,RI,41.49351,-71.57487,1;8;9,5,02892-1127
345,"Sail Away Sailing School, LLC",sailingschool@mac.com,612-871-8101,www.sailawaysailingschool.com,Sailing lessons,151 Glen Creek Road,,Minneapolis,MN,45.10165,-93.2739,1,3,55432
1740,"SAIL CAPE COD, INC.",info@sailcapecod.org,,http://www.sailcapecod.org,Community Sailing Program,PO BOX 1954,,HYANNIS,MA,41.65406,-70.29139,1;8;9,2,02601-6954
2893,SAIL CARIBBEAN,info@sailcaribbean.com,8003210994,,Sailing School,256 MAIN ST STE 1203,,NORTHPORT,NY,40.90335,-73.3346,1;9,5,11768-3067
1149,SAIL CONNECTICUT ACCESS PROGRAM,SCAPsail@aol.com,2032941524,www.sailctaccess.org,Disabled Sailors,1 RIVERSIDE CT,,GUILFORD,CT,41.30374,-72.69307,1;8;9,2,06437-1949
3476,SAIL CORPUS CHRISTI,robrien@sail-corpus-christi.com,3618842600,www.Sail-Corpus-Christi.com,Community Sailing Program,200 S. Shoreline Blvd,,Corpus Christi,TX,27.79517,-97.39881,1;8;9,2,78401
3455,"SAIL DALLAS, LLC",info@saildallas.com,2148278990,www.saildallas.com,Sailing School,3751 MAIN ST STE 600 # 220,,THE COLONY,TX,33.07582,-96.88815,1;8,5,75056-4138
327,Sail DC,gstevens@saildc.com,(703) 768-0018,www.saildc.com,"The Mariner Sailing School is an authorized US Sailing provider of Small Boat and Keelboat certifications. Though not required to buy or rent a boat, US Sailing programs provide a national standard of instruction and learning outcomes. After completing yo",Belle Haven Marina Inc - Mariner Sailing School,George Washington Memorial Pkwy,Alexandria,VA,38.7776,-77.04918,1;8;9,5,22307
372,Sail DC,gstevens@saildc.com,(703) 768-0018,www.saildc.com,"The Mariner Sailing School is an authorized US Sailing provider of Small Boat and Keelboat certifications. Though not required to buy or rent a boat, US Sailing programs provide a national standard of instruction and learning outcomes. After completing yo",Belle Haven Marina Inc - Mariner Sailing School,George Washington Memorial Pkwy,Alexandria,VA,38.7776,-77.04918,1;8;9,5,22307
1562,SAIL EXPERIENCE,,7086355161,,Community Sailing Program,456 COLUMBIA AVE,DUANE MC DONALD,DES PLAINES,IL,42.04644,-87.8862,1;8;9,2,60016-3002
3110,SAIL GRANDE INCORPORATED,,9182574204,,Community Sailing Program,Highway 125 South - Monkey Isl,,Afton,OK,36.6337,-94.93369,1;8;9,2,74331
1758,SAIL MARBLEHEAD INC.,mgr@sailmarblehead.com,7816316526,www.sailmarblehead.org,Community Sailing Program,13 GOODWINS CT,,MARBLEHEAD,MA,42.49704,-70.86354,1;8;9,2,01945-3511
1911,SAIL MARTHA'S VINEYARD,sail_mv@verizon.net,5086967644,www.sailmv.org,Community Sailing Program,PO BOX 1998,110 MAIN ST,VINEYARD HAVEN,MA,41.44425,-70.60476,1;8;9,2,02568-0914
2713,SAIL MONTAUK,sailmontauk@gmail.com,6315225183,www.sailmontauk.com,Sailing School,PO BOX 654,,MONTAUK,NY,41.04083,-71.94427,1;8;9,5,11954-0502
2455,SAIL N.C. INC.,bpeele@nccommerce.com,2524751414,www.sail.nc.org,Yacht Club Sailing Program,PO BOX 232,,WANCHESE,NC,35.84546,-75.63808,1;8;9,4,27981-0232
317,Sail Nauticus,info@sailnauticus.org,(757) 823-4242,www.sailnauticus.org,"Sail Nauticus is a Norfolk based non-profit organization committed to positively inspiring, instructing, and impacting Hampton Roads kids through the use of sailing and maritime sciences",1 Waterside Drive,,Norfolk,VA,36.84774,-76.29507,1;9,2,23510
362,Sail Nauticus,info@sailnauticus.org,(757) 823-4242,www.sailnauticus.org,"Sail Nauticus is a Norfolk based non-profit organization committed to positively inspiring, instructing, and impacting Hampton Roads kids through the use of sailing and maritime sciences",1 Waterside Drive,,Norfolk,VA,36.84774,-76.29507,1;9,2,23510
3538,SAIL NAUTICUS,info@sailnauticus.org,7578234242,www.sailnauticus.org,The Sail Nauticus mission is to impact the academic a,1 WATERSIDE DR,,NORFOLK,VA,36.85078,-76.29004,1;8;9,6,23510-1737
2541,SAIL NEW HAMPSHIRE INC,,6032938000,,Community Sailing Program,71 VARNEY POINT RD,,GILFORD,NH,43.55801,-71.3997,1;8,2,03249-7639
3238,SAIL NEWPORT,info@sailnewport.org,4018498385,www.sailnewport.org,Community Sailing Program,60 FORT ADAMS DR,,NEWPORT,RI,41.48819,-71.31181,1;8;9,2,02840-4388
3590,SAIL ORCAS - A SAILING EDUCATIION FOUNDATION,cweyes@aol.com,3603763658,www.sailorcas.org,Community Sailing Program,PO BOX 1226,,EASTSOUND,WA,48.67485,-122.916,1;8;9,2,98245-1226
1737,SAIL SALEM,jason@sailsalem.org,9783172546,www.sailsalem.org,Community Sailing Program,23 GLENDALE ST,,SALEM,MA,42.51611,-70.89944,1;8;9,2,01970-5401
411,Sail Sand Point,info@sailsandpoint.org,(206) 525-8782,sailsandpoint.org,"Sail Sand Point is a non-profit community boating center in Seattle's Magnuson Park. We believe in creating a vibrant sailing community where all ages, skill levels and backgrounds can learn and enjoy sailing.",7777 62nd Ave NE,Suite 101,Seattle,WA,47.68888,-122.2646,1;3;8;9,0,98115
3704,"SAIL SHEBOYGAN, LTD.",rich@sailsheboygan.org,9202167353,www.ussailingcentersheboygan.org,Community Sailing Program,PO BOX 649,,SHEBOYGAN,WI,43.75026,-87.71479,1;8;9,2,53082-0649
1178,SAIL TECH,,3023781851,,Sailing School,1441 BUNKER HILL RD,,MIDDLETOWN,DE,39.46593,-75.76686,1;8;9,5,19709-9581
3299,SAIL TO PREVAIL,paulcallahan@sailtoprevail.org,4018498898,www.sailtoprevail.org,Disabled Sailors. Sail To Prevail creates opportunities for disabled ch,PO BOX 1264,,NEWPORT,RI,41.48819,-71.31181,1;8;9,2,02840-0998
3491,SAIL VIRGINIA BEACH,david@tunnicliffeconsulting.com,7575802991,www.sailvirginiabeach.com,Community Sailing Program,P.O. BOX 55075,,VIRGINIA BEACH,VA,37.24319,-76.78966,1;8;9,2,23471
1215,"SAILABILITY GREATER TAMPA BAY, INC",thegypsysailors@msn.com,7274899468,www.sailabilitygreatertampabay.org,,PO BOX 3334,,CLEARWATER,FL,27.97221,-82.81939,1;8;9,6,33767-8334
1229,SAILABILITY JACKSONVILLE,,9047435656,,Disabled Sailors,904 RIO SAINT JOHNS DR,,JACKSONVILLE,FL,30.32883,-81.61042,1;8;9,2,32211-5524
2558,SAILABILITY NEW JERSEY,info@sailabilitynj.com,7323835074,,Disabled Sailors,PO BOX 534,,RUMSON,NJ,40.37305,-74.00404,1;8;9,2,07760-0534
3709,SAILANYWAY INC.,mike@sailanyway.org,9204951266,www.SailAnyWay.org,Disabled Sailors,4671 HILLSIDE RD,PO BOX 77,EGG HARBOR,WI,45.03732,-87.2853,1;8;9,2,54209-8910
1064,"SAILAWAY, LLC",sailaway@snet.net,2032548223,www.teamsailaway.com,Sailing School,1771 POST RD E,,WESTPORT,CT,41.13857,-73.30273,1;8;9,5,06880-5606
1404,"SAILBOARDS MIAMI, INC",SailboardsMiami@juno.com,3053617245,www.sailboardsmiami.com,,PO BOX 16,,KEY BISCAYNE,FL,25.68952,-80.16126,1;8;9,6,33149
3710,"SAILBOATS, INC",,8008267010,WWW.SAILBOATS-INC.COM,Sailing School,PO BOX 840,,BAYFIELD,WI,46.82924,-90.82706,1;8;9,5,54814-0840
1284,SAILFISH CLUB OF FLORIDA,,5618440206,www.sailfishclub.com,Yacht Club Sailing Program,1338 N LAKE WAY,,PALM BEACH,FL,26.76193,-80.04084,1;8;9,4,33480-3199
537,SailFish Kids Club,Info@SailFishScuba.com,305-453-3446,https://www.sailfishscuba.com/scuba-diving/padi-classes-and-certifications/,"Provide quality scuba instruction, guided scuba dive tours, guided snorkeling tours, and more to the Florida Keys locals and tourists, while building long term friendships and repeat business at the same time.",103100 Overseas Highway #33,,Key Largo,FL,25.13326,-80.40691,7,0,
1709,SAILGHS,sailghs@yahoo.com,9785900190,,High School Sailing Program,3 TIDAL COVE WAY,,GLOUCESTER,MA,42.61881,-70.6733,1;8;9,5,01930
1208,SAILING ALTERNATIVES,sdj1@sailingalternatives.org,9413774986,http://www.sailingalternatives.org,Community Sailing Program,7262 S LEEWYNN DR,,SARASOTA,FL,27.31114,-82.42493,1;8;9,2,34240-9652
785,SAILING ANARCHY YACHT CLUB,editor@sailinganarchy.com,6199856003,www.sailinganarchy.com,Yacht Club Sailing Program,1584 SAPPHIRE DR,,CARLSBAD,CA,33.11731,-117.2894,1;8;9,4,92011-1230
1219,SAILING ASSOCIATION OF MARCO ISLAND,sheriheard@aol.com,2393895508,www.samisailor.org,,PO BOX 61,,MARCO ISLAND,FL,25.95,-81.72,1;8;9,6,34146-0061
1947,SAILING CENTER CHESAPEAKE,stovy@chesapeake.net,4105861254,http://www.smsailingfound.org/SailingCe,Community Sailing Program,P. O. BOX 1653,,SOLOMONS,MD,38.33647,-76.46542,1;8;9,2,20688
1985,SAILING CLUB OF THE CHESAPEAKE,svsara1310@aol.com,4108278533,,Yacht Club Sailing Program,PO BOX 4337,,ANNAPOLIS,MD,38.95973,-76.48845,1;8;9,4,21403-6337
1170,SAILING CLUB OF WASHINGTON,fsrodell@comcast.net,0,www.scow.org,,PO BOX 25884,,ALEXANDRIA,VA,38.8,-77.05,1;8,6,22313-5884
559,Sailing Education Adventure Summer Camp,,(415) 775-8779,http://www.sfsailing.org/youth-sailing-san-francisco/summer-camp-sailing-marin-san-rafael,"Sailing Education Adventures’ Sail Camp is one of the best ways for children to learn to sail in The Bay Area. It offers intensive instruction on 12'- 14’ sailboats, as well as lessons on boat safety and seamanship.  And most importantly, Sail Camp foster",3001 Bridgeway Blvd #199,,Sausolito,CA,37.85909,-122.4853,1,0,
950,SAILING EDUCATION ADVENTURES,signola@yahoo.com,4157758779,www.sfsailing.org,Community Sailing Program,3001 BRIDGEWAY # 199,,SAUSALITO,CA,37.8696,-122.5038,1;8;9,2,94965-1408
680,SAILING FASCINATION,,7147602646,,Community Sailing Program,4010 PARK NEWPORT APT 224,,NEWPORT BEACH,CA,33.63013,-117.8722,1;8;9,2,92660-6018
2313,SAILING FOR SINGLES,weinermarie@yahoo.com,5864197173,www.graynwhite.com/ss,Sailing School,PO Box 717,,Royal Oak,MI,42.48928,-83.146,1;8;9,5,48068
2697,SAILING NYC LLC,rowell.logan@gmail.com,2125184604,,,PO BOX 388,,NEW YORK,NY,40.78624,-73.97538,1;8;9,0,10024-0388
3459,SAILING TEXAS,davidluc@earthlink.net,3259569685,www.sailingtexas.com,Community Sailing Program,PO BOX 192,,KINGSLAND,TX,30.6611,-98.44514,1;8;9,2,78639-0192
1547,SAILING THE INLAND NW,info@funtosail.com,,,Community Sailing Program,PO BOX 1143,,HAYDEN,ID,47.76485,-116.7776,1;8;9,2,83835-1143
1570,SAILING WORLD INC (SAILING SCHOOL),,7085872916,,Sailing School,500 S ROUTE 12,,FOX LAKE,IL,42.39996,-88.17929,1;8;9,5,60020-1934
581,"SAILING, INC",sailak@ptialaska.net,9072243160,www.sailinginc.com,Sailing School,P. O. Box 948,,Seward,AK,60.10417,-149.4422,1;8;9,5,99664
1409,SAILLASER,info-jacksonville@sail-laser.com,9042154773,www.sail-laser.com,Sailing School,2867 W TRADE AVE,,MIAMI,FL,25.73204,-80.24204,1;8;9,5,33133-3758
1627,SAILLASER CHICAGO,info-chicago@laserperformance.com,8478667765,www.sail-laser/chicago,Sailing School,2112 Jacksonville Avenue,,Chicago,IL,42.05453,-87.69343,1;8;9,5,60201
1441,SAILLASER JACKSONVILLE,info-jacksonville@paserperformance.com,9042154773,www.sail-laser.com/jacksonville,Sailing School,3027 Highway 17,,Orange Park,FL,30.09735,-81.71361,1;8;9,5,32003
712,SAILLASER NEWPORT BEACH,info-newportbeach@laserperformance.com,5625940740,www.sail-laser.com/newportbeach,Sailing School,6445 E PACIFIC COAST HWY,C9,LONG BEACH,CA,33.75668,-118.1099,1;8;9,5,90803-4201
2131,SAILMAINE,sarah@sailmaine.org,2076507878,www.sailmaine.org/home.html,Community Sailing Program,58 FORE ST,,PORTLAND,ME,43.65935,-70.25853,1;8;9,2,04101-4842
3111,SAILOR GERRY YACHTS,gerald.hines@rogers.com,2487027755,,Yacht Club Sailing Program,"1500 VENETIAN, SUITE W18",,POINT EDWARD,ON,0,0,1;8;9,4,N7T 7-W4
2331,SAILORS WORLD INC.,s.world@mchsi.com,9524753517,www.sailorsworldinc.com,Sailing School,PO BOX 176,,CRYSTAL BAY,MN,44.98666,-93.5753,1;8;9,5,55323-0176
2717,"SAILSTRONG YOUTH RACING, LLC",peter.strong@gmail.com,7722153999,www.sailstrong.net,Sailing School,203 UNDERHILL AVE APT 5C,,BROOKLYN,NY,40.68008,-73.96324,1;8;9,5,11238-5164
1233,SAINT EDWARD'S SCHOOL,kpeckham@steds.org,7722314136,www.steds.org,High School Sailing Program,1895 SAINT EDWARDS DR,,VERO BEACH,FL,27.63864,-80.39727,1;8;9,5,32963-2659
3137,SAINT HELENS SAILING CLUB,,5033480663,,Yacht Club Sailing Program,2114 COLUMBIA BLVD,PMB 211,SAINT HELENS,OR,45.86039,-122.8227,1;8;9,4,97051-1739
3268,SAKONNET YACHT CLUB,blittlef@gmail.com,4016352681,www.sakonnet.org,Yacht Club Sailing Program,PO BOX 514,,LITTLE COMPTON,RI,41.51064,-71.16828,1;8;9,4,02837-0514
1618,SALT CREEK PARK DISTRICT,,8479346050,,Scouting Sailing Program,530 S WILLIAMS AVE,,PALATINE,IL,42.13319,-88.02023,1;8;9,2,60074-6428
306,Salt Water Fishing Clinic,,(850) 488-4876,www.myfwc.com,"Saltwater Kids' Fishing Clinics are one-day educational events for kids ages 5-15. These events were established by the Outreach and Education section of the Division of Marine Fisheries Management, Florida Fish and Wildlife Conservation Commission. One o",Farris Bryant Building,620 S. Meridian St.,Tallahassee,FL,30.3849,-84.22919,5,1,32399
351,Salt Water Fishing Clinic,,(850) 488-4876,www.myfwc.com,"Saltwater Kids' Fishing Clinics are one-day educational events for kids ages 5-15. These events were established by the Outreach and Education section of the Division of Marine Fisheries Management, Florida Fish and Wildlife Conservation Commission. One o",Farris Bryant Building,620 S. Meridian St.,Tallahassee,FL,30.3849,-84.22919,5,1,32399
2790,SALTAIRE YACHT CLUB,steve@texpak.com,5162949591,www.saltaireyc.org,Yacht Club Sailing Program,130 NEW HYDE PARK RD,,FRANKLIN SQUARE,NY,40.70318,-73.67463,1;8;9,4,11010-2909
2930,SALTY BILL'S SAILING SCHOOL,expertsail@aol.com,8007258924,,Sailing School,1706 78TH ST,,BROOKLYN,NY,40.60239,-73.99724,1;8;9,5,11214-1113
1020,SALTY DOG SAILING CLUB,michgio@aol.com,3039866307,www.saltydogs.org,Yacht Club Sailing Program,C/O ROBERT OLSEN,601 HUMBOLT ST.,DENVER,CO,39.73275,-104.971,1;8;9,4,80218
412,Sambica,sambica@sambica.com,(425) 746-9110,www.sambica.com,For over 90 years SAMBICA has been a place where kids and families can come to experience fun on the shores of Lake Sammamish.,4114 W Lk Sammamish Pkwy SE,,Bellevue,WA,47.57119,-122.1044,3;4;9,0,98008
413,Sammamish Rowing Association,info@srarowing.com,(425) 653-2583,sammamishrowing.org,"Rowing is a very personal sport, measured mostly by one’s own improvement, and occasionally by the sweetness of victory on the racecourse.   It is decidedly character building, and moreover, it is simply fun!",P.O. Box 3309,,Redmond,WA,47.67,-122.12,2;8;9,6,98073
528,Sammy Duvall's Watersports Centre,reservations@sammyduvall.com,407-939-0754,http://sammyduvall.com/,"To offer a complete Watersports Experience with the highest regard to safety; using the latest in equipment and boat technology;hiring only hand-picked, friendly, courteous and skilled instructors; in an effort to create life-long family memories all whil",4600 North World Drive,,Lake Buena Vista,FL,28.41477,-81.57436,4,3,32830
710,SAN DIEGO NORTH COUNTY SAILING SCHOOL,,7609424506,www.ncsail.com,Sailing School,945 WOODGROVE DR,,CARDIFF BY THE SEA,CA,33.02987,-117.2713,1;8;9,5,92007-1146
911,SAN DIEGO SAILING ACADEMY,nick@sdsa.com,8004418672,www.sdsa.com,Sailing School,2907 SHELTER ISLAND DR # 256,,SAN DIEGO,CA,32.72199,-117.2305,1;8,5,92106-2743
908,SAN DIEGO SC & SCHOOL,,6192986623,www.sailschool.com,Sailing School,1880 HARBOR ISLAND DR OFC,,SAN DIEGO,CA,32.7257,-117.2055,1;8,5,92101-1061
898,SAN DIEGO YACHT CLUB,sailing@sdyc.org,,www.sdyc.org,Yacht Club Sailing Program,1011 ANCHORAGE LN,,SAN DIEGO,CA,32.71928,-117.2302,1;9,4,92106-3005
861,SAN FERNANDO VALLEY YACHT CLUB,harold.giedt@csun.edu,8183636272,http://home.earthlink.net/gegcit,Yacht Club Sailing Program,PO BOX 173,,VAN NUYS,CA,34.18268,-118.4486,1;8;9,4,91408-0173
706,SAN FRANCISCO BAY WINDJAMMERS,,8314239522,,Sailing School,4310 COURT DR,,SANTA CRUZ,CA,36.96391,-121.9632,1;8;9,5,95062-5215
716,SAN FRANCISCO SAILING CHARTERS,captkirk@sfbaysail.com,6504920681,,Sailing School,777 SAN ANTONIO RD APT 21,,PALO ALTO,CA,37.4196,-122.1037,1;8;9,5,94303-4833
916,SAN FRANCISCO SEA SCOUTS,ntarl@dictyon.com,4159565700,,Scouting Sailing Program,220 SANSOME ST STE 900,,SAN FRANCISCO,CA,37.7923,-122.4007,1;8,2,94104-2724
896,SAN FRANCISCO YACHT CLUB,race@sfyc.org,,www.sfyc.org,Yacht Club Sailing Program,98 BEACH RD,,BELVEDERE TIBURON,CA,37.8727,-122.4644,1;9,4,94920-2300
560,San Francisco YC Youth Program,,(415) 435-9133,http://www.sfyc.org/,"Youth Sailing at The San Francisco Yacht Club has a number of distinct components: Learn-to-Sail Instructional Programs, Race Teams, High School Racing, ""All Age Programs,"" and Private Sessions are organized through the Youth Sailing Office.",98 Beach Road,,Belvedere,CA,37.87264,-122.4633,1,0,
923,SAN JOSE SAILING CLUB,amberchp@gte.net,6509482339,www.sanjosesailingclub.com,Yacht Club Sailing Program,PO BOX 5631,,SAN JOSE,CA,37.39,-121.9,1;8,4,95150-5631
929,SAN JOSE STATE UNIVERSITY,sreekie@email.sjsu.edu,4089243020,,College Sailing Program,DEPT OF HUMAN PERFORMANCE,ONE WASHINGTON SQUARE,SAN JOSE,CA,37.34,-121.88,1;8;9,5,95192-0999
414,San Juan Island Parks and Rec,admin@islandrec.org,(360) 378-4958,islandrec.org,"Celebrating 30 Years of People, Parks, Programs & Trails!",PO Box 1946,,Friday Harbor,WA,48.53427,-123.0171,1;5;8;9,0,98250
3646,SAN JUAN ISLAND YACHT CLUB,fhsailcoach@hotmail.com,3603783434,www.sjiyc.com,Yacht Club Sailing Program,PO BOX 67,237 FRONT ST,FRIDAY HARBOR,WA,48.53862,-123.0487,1;8;9,4,98250-0067
1031,SAN JUAN SAILING CLUB,dld_law@frontier.net,9702475607,,Yacht Club Sailing Program,PO BOX 3982,,DURANGO,CO,37.27193,-107.8795,1;8;9,4,81302-3982
851,SAN LEANDRO YACHT CLUB,mhmeltoast@aol.com,5103513102,www.sanleandroyc.org,Yacht Club Sailing Program,PO BOX 551,,SAN LEANDRO,CA,37.71992,-122.1689,1;8;9,4,94577-0055
777,SAN LUIS YACHT CLUB,fleetcaptain@slyc.org,8055442022,www.slyc.org,Yacht Club Sailing Program,PO BOX 247,,AVILA BEACH,CA,35.18158,-120.73,1;8;9,4,93424-0247
825,SAN PEDRO YACHT CLUB,,3108309720,,Yacht Club Sailing Program,202 BERTH SLIP 83,,WILMINGTON,CA,33.75953,-118.2621,1;8;9,4,90744-6723
829,SAN RAFAEL YACHT CLUB,rlockman@att.net,4154599828,,Yacht Club Sailing Program,200 YACHT CLUB DR,,SAN RAFAEL,CA,37.96846,-122.5175,1;8;9,4,94901-4052
1544,SANDPOINT SAILING ASSOCIATION,rimar@turbonet.com,2082906544,www.rimar@turbonet.com,Yacht Club Sailing Program,34 ECHO LODE,,SANDPOINT,ID,48.3184,-116.5277,1;8;9,4,83864
3056,"SANDUSKY JUNIOR SAILORS, INC",sailfast30@yahoo.com,,,Community Sailing Program,165 E WASHINGTON ROW,,SANDUSKY,OH,41.4337,-82.70864,1;9,2,44870-2610
3070,SANDUSKY SAILING CLUB,mswabley@neo.rr.com,4196251963,www.sanduskysailingclub.org,Yacht Club Sailing Program,PO BOX 814,,SANDUSKY,OH,41.43445,-82.7027,1;8;9,4,44871-0814
2992,SANDUSKY YACHT CLUB,commodore@sanduskyyachtclub.com,4196256567,www.sanduskyyachtclub.com,Yacht Club Sailing Program,529 E WATER ST,,SANDUSKY,OH,41.4337,-82.70864,1;8;9,4,44870-2875
1797,SANDY BAY YACHT CLUB,sbyc@sandybay.org,9785466240,WWW.SANDYBAY.ORG,Yacht Club Sailing Program,PO BOX 37,,ROCKPORT,MA,42.66536,-70.62097,1;8;9,4,01966-0037
1978,SANDY HILL CAMP,info@sandyhillcamp.com,,www.sandyhillcamp.com,Scouting Sailing Program,3380 TURKEY POINT RD,,NORTH EAST,MD,39.59868,-75.95251,1;8;9,2,21901-6048
2639,SANDY HOOK BAY CATAMARAN CLUB,rotcivnomi@aol.com,7325836558,www.fleet250.org,Yacht Club Sailing Program,PO BOX 187,,ATLANTIC HIGHLANDS,NJ,40.40973,-74.03567,1;8;9,4,07716-0187
1912,"SANDY POINT SAILING ASSOC, INC",Pand155@aol.com,9789271588,,Community Sailing Program,102 LOTHROP ST,,BEVERLY,MA,42.55994,-70.87834,1;8;9,2,01915-5230
1357,SANIBEL HARBOUR YACHT CLUB,chad@shycfl.com,2392224848,www.shycfl.com,Yacht Club Sailing Program,15051 PUNTA RASSA RD,,FORT MYERS,FL,26.50516,-81.92269,1;8;9,4,33908-2720
943,SANTA BARBARA SAILING CENTER,,8003509090,www.sbsailctr.com,Community Sailing Program,133 HARBOR WAY,,SANTA BARBARA,CA,34.40778,-119.6924,1;8;9,2,93109-2315
996,SANTA BARBARA SAILING CLUB,mikeys2@cox.net,8056875793,www.sbscsail.org,Yacht Club Sailing Program,PO BOX 1542,,SANTA BARBARA,CA,34.4216,-119.6983,1;8;9,4,93102-1542
775,SANTA BARBARA YACHT CLUB,racing@sbyc.ort,8059658112,www.sbyc.org,Yacht Club Sailing Program,130 HARBOR WAY,,SANTA BARBARA,CA,34.40384,-119.7252,1;8;9,4,93109-2398
994,SANTA CRUZ YACHT CLUB,greg@scyc.org,8314250690,www.scyc.org,Yacht Club Sailing Program,244 4TH AVE,,SANTA CRUZ,CA,36.96631,-122.0048,1;8;9,4,95062-3835
806,SANTA MARGARITA SAILING CLUB,,6197252820,,Yacht Club Sailing Program,PO BOX 2043,,OCEANSIDE,CA,33.19508,-117.3786,1;8;9,4,92051-2043
674,SANTA MONICA BAY SAILING FOUNDATION,info@smbsf.org,,www.smbsf.org,Community Sailing Program,13900 PALAWAN WAY,,MARINA DEL REY,CA,33.98167,-118.4499,1;8;9,2,90292-6287
975,SANTA MONICA WINDJAMMERS YACHT CLUB,rbde@aol.com,3108279114,,Yacht Club Sailing Program,13589 MINDANAO WAY,,MARINA DEL REY,CA,33.9775,-118.4455,1;8;9,4,90292-6950
882,SANTA MONICA YACHT CLUB,,3108277692,,Yacht Club Sailing Program,13589 MINDANAO WAY,,MARINA DEL REY,CA,33.98029,-118.4517,1;8;9,4,90292-6950
742,SANTA ROSA SAILING CLUB,wpwhiting@sbcglobal.net,0,www.santarosasailingclub.org,"The Santa Rosa Sailing Club is based in Santa Rosa, C",PO BOX 3184,,SANTA ROSA,CA,38.43998,-122.7108,1;8;9,4,95402-3184
1261,SARASOTA POWER SQUADRON,,9413654191,,Scouting Sailing Program,2814 HYDE PKWY,,SARASOTA,FL,27.31518,-82.5134,1;8;9,2,34239
1406,SARASOTA SAILING SQUADRON INC,davidcurr9@gmail.com,9413882355,www.sarasotasailingsquad.com,Community Sailing Program,1717 KEN THOMPSON PKWY,,SARASOTA,FL,27.33159,-82.54784,1;8;9,2,34236-1006
1269,SARASOTA YACHT CLUB,dockmaster@sarasotayachtclub.org,9413654191,www.sarasotayachtclub.org,Yacht Club Sailing Program,1100 JOHN RINGLING BLVD,,SARASOTA,FL,27.3226,-82.56824,1;8;9,4,34236-1540
2907,SARATOGA LAKE SAILING CLUB,slsc_commodore@sailsaratoga.org,5185849659,www.sailsaratoga.org,Yacht Club Sailing Program,163 MANNING RD,,BALLSTON SPA,NY,42.99604,-73.83286,1;9,4,12020-4129
1711,SATUIT BOAT CLUB,didierbertola@comcast.net,7815459752,,Yacht Club Sailing Program,PO BOX 264,,SCITUATE,MA,42.20159,-70.74755,1;8;9,4,02066
1124,SAUGATUCK HARBOR YACHT CLUB,,2032273607,,Yacht Club Sailing Program,6 GREAT MARSH RD,,WESTPORT,CT,41.10605,-73.38113,1;8;9,4,06880-6414
2298,SAUGATUCK YACHT CLUB,guild618@sbcglobal.net,2698578665,www.saugatuckyachtclub.com,Yacht Club Sailing Program,15 PARK ST,P.O.BOX 178,SAUGATUCK,MI,42.65927,-86.19849,1;8;9,4,49453
3263,SAUNDERSTOWN YACHT CLUB,qMchafee@cox.net,4012950080,www.saunderstownyachtclub.org,Yacht Club Sailing Program,PO BOX 14,,SAUNDERSTOWN,RI,41.51186,-71.44668,1;8;9,4,02874-0014
884,SAUSALITO CRUISING CLUB,,4153329349,,Yacht Club Sailing Program,PO BOX 155,,SAUSALITO,CA,37.86,-122.48,1;8;9,4,94966-0155
858,SAUSALITO YACHT CLUB,sailingdirector@sausalitoyachtclub.org,4153327400,www.race@syconline.org,Yacht Club Sailing Program,PO BOX 267,,SAUSALITO,CA,37.86,-122.48,1;8;9,4,94966-0267
561,Sausalito YC Youth Program,office@sausalitoyachtclub.org,(415) 332-7400,http://www.sausalitoyachtclub.org/,Two great organizations with similar goals - helping to provide funding for deserving Marin students who otherwise could not afford to learn an instrument or the skills of sailing a boat.,Humbold Ave. and Anchor St,,Sausolito,CA,37.85704,-122.4794,1,0,94965
1473,SAVANNAH SAILING CENTER,savsailing@yahoo.com,9122319996,www.savannahsailingcenter.org/,Community Sailing Program,PO BOX 15696,,SAVANNAH,GA,32.00272,-81.09693,1;8;9,2,31416-2396
