Id,StatusId,OfficialName,DisplayName,TrimmedName,ShortDescription,Description,DUNS,MIC,PrimaryContactId,PrimaryWeb,PrimaryPhone,PrimaryFax,PrimaryAddressId,ImageName,PreferredContactMethod,AllowEmail,AllowPhone,AllowFax,AllowMail,CreatedOn,CreatedBy,AssessmentType,IsCertified,DeletedOn,DeletedBy,Name,Address,Address2,City,PostalCode,Lat,Lng,State,Country,Certified,AccountTypes,Brands
4441,1,Gage Marine Corporation (Delavan),Gage Marine Corporation,gagemarinecorporationdelavan,,,,,0EF289C5-7437-47D2-8DDE-C690EBAE64AA,gageboats.com,262-740-2628,262-740-2630,4861,,1,1,1,1,1,2011-04-05 13:16:17.423,,US,0,,,Gage Marine Corporation,5167 Highway 50,,Delavan,53115,0,0,WI,US,0,3,
4442,1,Wilson Marine (Brighton),Wilson Marine,wilsonmarinebrighton,,,,,817095FA-2E15-491D-A592-E7B7FCC3B19C,wilsonboats.com,517-546-3774,517-546-2157,4863,,1,1,1,1,1,2011-04-08 13:42:47.937,,US,0,,,Wilson Marine,6095 Grand River,,Brighton,48114,0,0,MI,US,0,3,
4442,1,Wilson Marine (Brighton),Wilson Marine,wilsonmarinebrighton,,,,,817095FA-2E15-491D-A592-E7B7FCC3B19C,wilsonboats.com,517-546-3774,517-546-2157,4863,,1,1,1,1,1,2011-04-08 13:42:47.937,,US,0,,,Wilson Marine,6095 Grand River,,Brighton,48114,0,0,MI,US,0,3,
4442,1,Wilson Marine (Brighton),Wilson Marine,wilsonmarinebrighton,,,,,817095FA-2E15-491D-A592-E7B7FCC3B19C,wilsonboats.com,517-546-3774,517-546-2157,4863,,1,1,1,1,1,2011-04-08 13:42:47.937,,US,0,,,Wilson Marine,6095 Grand River,,Brighton,48114,0,0,MI,US,0,3,
4443,1,Green Cove Marina (Brick),Green Cove Marina,greencovemarinabrick,"Full service destination marina with 275 slips, swimming pool, fuel dock, pump out service, and full marine repairs.  New, used and brokerage boat sales.",,,,2DD6FF2C-3440-4089-AE0B-FD0C213F6393,http://www.greencovemarina.com,732-840-9090,732-458-6258,4867,,1,1,1,1,1,2011-04-20 13:35:45.780,,US,0,,,Green Cove Marina,41 Division Street,,Brick,08724,0,0,NJ,US,0,3,
4445,1,Woodlake Marine (Keewatin),Woodlake Marine,woodlakemarinekeewatin,,,,,159AC814-94A1-4C95-86E8-E68ED4E46E91,www.woodlakemarine.com,807-468-2628,807-468-3117,4968,,1,1,1,1,1,2011-05-06 09:53:58.390,,US,0,,,Woodlake Marine,1956 Highway 17 west,PO BOX 1560,Keewatin,P9N 3X7,0,0,ON,CA,0,3,
4447,1,Action Water Sports (Hudsonville),Action Water Sports,actionwatersportshudsonville,,,,,ACABD742-9F8B-4FA9-B5AE-95C3B67B8BEB,http://actionwater.com,616-896-3100,616-896-3184,4977,,1,1,1,1,1,2011-05-10 11:47:34.850,,US,0,,,Action Water Sports - Hudsonville,4155 32nd Ave,,Hudsonville,49426,0,0,MI,US,1,3,
4447,1,Action Water Sports (Hudsonville),Action Water Sports,actionwatersportshudsonville,,,,,ACABD742-9F8B-4FA9-B5AE-95C3B67B8BEB,http://actionwater.com,616-896-3100,616-896-3184,4977,,1,1,1,1,1,2011-05-10 11:47:34.850,,US,0,,,Action Water Sports - Hudsonville,4155 32nd Ave,,Hudsonville,49426,0,0,MI,US,0,3,
4447,1,Action Water Sports (Hudsonville),Action Water Sports,actionwatersportshudsonville,,,,,ACABD742-9F8B-4FA9-B5AE-95C3B67B8BEB,http://actionwater.com,616-896-3100,616-896-3184,4977,,1,1,1,1,1,2011-05-10 11:47:34.850,,US,0,,,Action Water Sports - Hudsonville,4155 32nd Ave,,Hudsonville,49426,0,0,MI,US,0,3,
4448,1,Silverhawk Marine N.E. (Millbury),Silverhawk Marine N.E.,silverhawkmarinenemillbury,,,,,80D5E004-90D1-4935-B849-2CC2285453A9,fmzassociates.com,508-865-3223,508-865-3033,4994,,1,1,1,1,1,2011-05-15 10:26:30.050,,US,0,,,Silverhawk Marine N.E.,11 McCracken Road,,Millbury,01527,0,0,MA,US,0,3,
4451,1,"Gordy's Lakefront Marine, Inc (Fontana)","Gordy's Lakefront Marine, Inc",gordyslakefrontmarinefontana,,,,,077BBB92-2E7C-46E3-8056-5D14AD9A2170,http://www.gordysboats.com,262-275-2163,262-275-2165,5163,,1,1,1,1,1,2011-06-12 14:35:57.940,,US,0,,,"Gordy's Lakefront Marine, Inc",320 Lake Street,,Fontana,53125,0,0,WI,US,0,3,
4452,1,First Yacht Sales (Vancouver),First Yacht Sales,firstyachtsalesvancouver,,,,,1219AAB3-A3A8-4DAD-B678-765DF1B84709,,604-787-0719,,5201,,1,1,1,1,1,2011-06-16 12:53:20.590,,US,0,,,First Yacht Sales,285-1755 Robson Street,,Vancouver,V6G 3B7,0,0,BC,CA,0,3,
4454,1,"Power Boats, Inc. (Hot Springs)","Power Boats, Inc.",powerboatshotsprings,,,,,07579372-C118-4656-9D8E-57F17B7092AA,www.powerboatsinc.com,501-525-1166,501-525-6549,5304,,1,1,1,1,1,2011-06-29 17:21:17.317,,US,0,,,"Power Boats, Inc.",4903 Central Ave.,,Hot Springs,71913,0,0,AR,US,0,3,
4456,1,Plantation Boat Mart (Tavernier),Plantation Boat Mart,plantationboatmarttavernier,"Plantation Boat Mart is the Factory Direct Test Center for HydraSports Custom and SeaHunter boats.  We also carry Sea Hunt boats.  Two locations to serve you, Islamorada Florida Keys and Palm Beach.",,,,89D91304-1915-4CAE-80D4-E23AE4A6DB89,www.plantationboat.com,1-800-KEY-BOAT,305-852-8987,8164,,1,1,1,1,1,2011-08-18 13:25:20.940,,US,0,,,Plantation Boat Mart,90400 Overseas Highway,,Tavernier,33070,0,0,FL,US,1,3,
4456,1,Plantation Boat Mart (Tavernier),Plantation Boat Mart,plantationboatmarttavernier,"Plantation Boat Mart is the Factory Direct Test Center for HydraSports Custom and SeaHunter boats.  We also carry Sea Hunt boats.  Two locations to serve you, Islamorada Florida Keys and Palm Beach.",,,,89D91304-1915-4CAE-80D4-E23AE4A6DB89,www.plantationboat.com,1-800-KEY-BOAT,305-852-8987,8164,,1,1,1,1,1,2011-08-18 13:25:20.940,,US,0,,,Plantation Boat Mart,90400 Overseas Highway,,Tavernier,33070,0,0,FL,US,0,3,
4457,1,Valkyrie Yacht Sales (Oxnard),Valkyrie Yacht Sales,valkyrieyachtsalesoxnard,,,,,BA1F28D0-174C-422D-BA80-244600F169C2,www.valkyrieyachtsales.com,855-VALKYRIE,(877) 270-5891,12035,,1,1,1,1,1,2011-09-07 16:56:38.740,,US,0,,,Valkyrie Yacht Sales,2461 Jamestown Ct,,Oxnard,93035,0,0,CA,US,0,3,
4458,1,Fleet Yacht Sales (Bristol),Fleet Yacht Sales,fleetyachtsalesbristol,,,,,8E1E48AE-F665-4E84-B2CA-E3AB0BF63743,www.fleetyachtsales.com,401-396-5090,401-396-5321,12036,,1,1,1,1,1,2011-09-07 17:02:37.247,,US,0,,,Fleet Yacht Sales,99 Poppasquash Road,,Bristol,02809,0,0,RI,US,0,3,
4459,1,Gagnon Boats & Motors Inc (Livermore Falls),Gagnon Boats & Motors Inc,gagnonboatsmotorslivermorefalls,,,,,5FAC0017-3880-443A-8743-BD3E6AD100F5,gagnonboats.com,207 897 4681,297 897 6968,12038,,1,1,1,1,1,2011-09-07 18:53:05.503,,US,0,,,Gagnon Boats & Motors Inc,189 Park St,,Livermore Falls,04254,0,0,ME,US,0,3,
4460,1,Robbins Marine (Milton),Robbins Marine,robbinsmarinemilton,"Robbins Marine has been taking care of boaters and their families for over 55 years! Offering quality boat lines such as: Alumacraft, Bayliner, Bennington, Chaparral, Lowe, Lund, RiverPro, Ranger, Tahoe, and Triton. With over 200  boats in stock all year long, we have more boats to chose from than any other dealer in Pennsylvania offering a wide variety from 10' to 40' boats.",,,,04C7D682-B83F-464F-88ED-51017008D533,http://www.robbinsmarine.com,1-800-BOAT-122,5705245704,12075,,1,1,1,1,1,2011-09-12 18:10:01.703,,US,0,,,Robbins Marine,4336 State Route 405,,Milton,17847,0,0,PA,US,0,3,
4461,1,Bass River Marina llp (West Dennis),Bass River Marina llp,bassrivermarinallpwestdennis,"Welcome to Bass River Marina!
We are located on Bass River in West Dennis, Cape Cod, Massachusetts and established in 1958. Our year-round staff is dedicated to all of your boating needs on Cape Cod. Bass River Marina is your complete marine sales, service, and storage center on Cape Cod.
The marina maintains 160 wet slips and over 120 inside and outside racks.Stop by our large heated boat showroom! Now Carrying the entire Tidewater power boat lineup.
 ",,,,353344A4-AAAA-4B19-A129-C2EFC9C779A5,www.bassrivermarina.com,508-394-8341,508-394-1660,12080,,1,1,1,1,1,2011-09-13 09:25:12.753,,US,0,,,Bass River Marina llp,140 Main Street,Po Box 1437,West Dennis,02670,0,0,MA,US,0,3,
4462,1,Jet Ski of Miami and Fisherman's Boat Group (Miami),Jet Ski of Miami and Fisherman's Boat Group,jetskiofmiamiandfishermansboatgroupmiami,,,,,7ADD1D94-DCC7-46A6-A01F-4486E20C9BFE,www.jetskiofmiami.com,305.634.5754,305.634.5045,12087,,1,1,1,1,1,2011-09-14 16:28:54.770,,US,0,,,Jet Ski of Miami and Fisherman's Boat Group,3800 NW 27th Ave,,Miami,33142,0,0,FL,US,1,3,
4463,1,Brookfield Bay Marina (Brookfield),Brookfield Bay Marina,brookfieldbaymarinabrookfield,,,,,AEDC54DA-BA04-40B7-BED9-B3B8A1D0138C,www.brookfieldbaymarina.com,(203) 740-2628,(203) 775-5938,12092,,1,1,1,1,1,2011-09-16 13:50:30.530,,US,0,,,Brookfield Bay Marina,476 Candlewood Lake Rd,,Brookfield,06804,0,0,CT,US,0,3,
4464,1,Miller's Landing (Montclair),Miller's Landing,millerslandingmontclair,Miller's Landing is celebrating 60 years as Southern California's number one boat dealership.,,,,A3C86C7D-EEF4-4298-B4FE-4C3E77A39316,millers-landing.com,909-626-4506,909-625-2990,12120,,1,1,1,1,1,2011-09-22 17:06:20.467,,US,0,,,Miller's Landing,10440 Central Avenue,,Montclair,91763,0,0,CA,US,0,3,
4465,1,unique marine inc (tavernier),unique marine inc,uniquemarinetavernier,,,,,B12FD009-2F6A-4357-8EEB-403398ABFD88,uniquemarine.com,305-853-5370,305-853-5374,12163,,1,1,1,1,1,2011-10-02 10:24:55.010,,US,0,,,unique marine inc,93160 overseas hwy,,tavernier,33070,0,0,FL,US,0,3,
4466,1,Cannons Marina (longboat key),Cannons Marina,cannonsmarinalongboatkey,"Boat, Motor Sales and Service.",,,,634ACCE6-50CA-4FF0-A97A-1843D091373F,cannons.com,941-383-1311,941-383-5600,12196,,1,1,1,1,1,2011-10-12 05:41:28.027,,US,0,,,Cannons Marina,6040 gulf of mexico dr.,,longboat key,34228,0,0,FL,US,0,3,
4467,1,Star Service Center LLc (Coventry),Star Service Center LLc,starservicecentercoventry,,,,,52B9534A-39F8-41C9-BB37-2A1FE4198BB5,,401-821-9887,,12268,,1,1,1,1,1,2011-11-03 09:00:37.323,,US,0,,,Star Service Center LLc,53 Arnold Rd,,Coventry,02816,0,0,RI,US,0,3,
4468,1,The Harbor Boat and Yacht Sales (Branson),The Harbor Boat and Yacht Sales,harborboatandyachtsalesbranson,,,,,EC561602-0727-460E-924F-D6A6E65E71CF,http://www.theharborboatsales.com/,417-338-2828,417-338-2822,12302,,1,1,1,1,1,2011-11-15 14:20:48.327,,US,0,,,The Harbor Boat and Yacht Sales,363 Harbor Lane,,Branson,65616,0,0,MO,US,0,3,
4469,1,Oak Hill Marina/ Blink Marketing  (Okoboji),Oak Hill Marina/ Blink Marketing ,oakhillmarinablinkmarketingokoboji,,,,,80FAAAEA-F8DE-428E-8C68-2A8B5E21C077,oakhillmarina.com,712.332.2151,712.332.2151,12336,,1,1,1,1,1,2011-11-28 10:37:09.753,,US,0,,,Oak Hill Marina/ Blink Marketing ,1316 Hwy 71 Suite #A1 ,,Okoboji,51355,0,0,IA,US,0,3,
4470,1,Marine Center of Indiana (Indianapolis),Marine Center of Indiana,marinecenterofindianaindianapolis,,,,,4BE00D5F-C636-4FA5-A9B3-D1FFF3EC8D20,http://www.marinecenterusa.com,317-781-5535,317-781-5539,12385,,1,1,1,1,1,2011-12-14 10:31:48.890,,US,0,,,Marine Center of Indiana,5701 Elmwood Avenue,,Indianapolis,46203,0,0,IN,US,0,3,
4470,1,Marine Center of Indiana (Indianapolis),Marine Center of Indiana,marinecenterofindianaindianapolis,,,,,4BE00D5F-C636-4FA5-A9B3-D1FFF3EC8D20,http://www.marinecenterusa.com,317-781-5535,317-781-5539,12385,,1,1,1,1,1,2011-12-14 10:31:48.890,,US,0,,,Marine Center of Indiana,5701 Elmwood Avenue,,Indianapolis,46203,0,0,IN,US,0,3,
4471,1,Boat Tree Inc (Sanford),Boat Tree Inc,boattreesanford,,,,,ED0D82C7-A450-4F9B-8B33-D69F1CFABC73,www.boattree.com,407-322-1610  ,321-257-0244,12471,,1,1,1,1,1,2012-01-04 09:44:59.557,,US,0,,,Boat Tree Inc,4370 Carraway Place,,Sanford,32771,0,0,FL,US,0,3,
4472,1,Holly Acres Marine (Woodbridge ),Holly Acres Marine,hollyacresmarinewoodbridge,,,,,D37E79AB-19F5-4167-9684-4645BDA199E8,www.hollyacres.com,703-494-5600,703-494-5600,12561,,1,1,1,1,1,2012-01-20 10:27:58.170,,US,0,,,Holly Acres Marine,13270 Minnieville Rd,,Woodbridge ,22192,0,0,VA,US,0,3,
4473,1,Gull Lake Marine (Richland),Gull Lake Marine,gulllakemarinerichland,"We make it Easy! By offering a complete package of boating services and support to insure you spend your time on your boat with family and friends enjoying the water!
Boat Sales... Our pick of themost seaworthy boat brands on the market and a carefully selected fleet of top quality pre-owned boats to fit your budget and satisfy your passion for the perfect boat!
 ",,,,E0240DF3-24FE-4A64-A43C-AAEB0E79FA66,www.gulllakemarine.com,(800) 252-3388,(269) 629-9986,12588,,1,1,1,1,1,2012-01-25 10:16:05.283,,US,0,,,Gull Lake Marine,12485 East D Avenue,,Richland,49083,0,0,MI,US,0,3,
4474,1,Happy Days Boating Co.  (Port Clinton ),Happy Days Boating Co. ,happydaysboatingportclinton,"Located in Port Clinton, Oh. we have been a family business for over 40 years.  Happy Days Boating showcases SportCraft, Parker, Tidewater, Striper and Rinker boats.  We have over 100 boats on display, which includes new, used and brokerage boats.  Stop in and meet the professional sales team today!  View our entire enventory at  www.happydaysboating.com   Discover boating, you will be glad you did.",,,,9DA1D166-F33A-4AC0-A8F7-BC0A896319CD,www.happydaysboating.com,419-732-2116,419-734-5339,12612,,1,1,1,1,1,2012-01-28 08:11:17.617,,US,0,,,Happy Days Boating Co. ,4151 W Fremont Rd ,,Port Clinton ,43452,0,0,OH,US,0,3,
4475,1,Sun Country Marine (Onatrio),Sun Country Marine,suncountrymarineonatrio,"Retail dealership for Sea Ray, Bennington Pontoons, Meridian Yachts, and Nautique Tow Boats. Full service dealership for Mercury, Mercruiser, Volvo. We also have a wakeboard pro-shop and accessory store.",,,,F25CE133-8CD8-4A70-B3B7-B5955C4DC8DD,http://www.suncountrymarine.com,909-390-6600,909-390-1762,12645,,1,1,1,1,1,2012-01-31 17:08:05.900,,US,0,,,Sun Country Marine,5051 Jurupa St,,Onatrio,91761,0,0,CA,US,0,3,
4475,1,Sun Country Marine (Onatrio),Sun Country Marine,suncountrymarineonatrio,"Retail dealership for Sea Ray, Bennington Pontoons, Meridian Yachts, and Nautique Tow Boats. Full service dealership for Mercury, Mercruiser, Volvo. We also have a wakeboard pro-shop and accessory store.",,,,F25CE133-8CD8-4A70-B3B7-B5955C4DC8DD,http://www.suncountrymarine.com,909-390-6600,909-390-1762,12645,,1,1,1,1,1,2012-01-31 17:08:05.900,,US,0,,,Sun Country Marine,5051 Jurupa St,,Onatrio,91761,0,0,CA,US,0,3,
4475,1,Sun Country Marine (Onatrio),Sun Country Marine,suncountrymarineonatrio,"Retail dealership for Sea Ray, Bennington Pontoons, Meridian Yachts, and Nautique Tow Boats. Full service dealership for Mercury, Mercruiser, Volvo. We also have a wakeboard pro-shop and accessory store.",,,,F25CE133-8CD8-4A70-B3B7-B5955C4DC8DD,http://www.suncountrymarine.com,909-390-6600,909-390-1762,12645,,1,1,1,1,1,2012-01-31 17:08:05.900,,US,0,,,Sun Country Marine,5051 Jurupa St,,Onatrio,91761,0,0,CA,US,0,3,
4476,1,triangle marine center (Tavares),triangle marine center,trianglemarinecentertavares,,,,,65F4081C-D628-46A7-BEF3-4F290AF019BE,trianglemarinecenter.com,352-343-6146,352-343-6170,12652,,1,1,1,1,1,2012-02-01 10:51:02.737,,US,0,,,triangle marine center,11415 U.S. Hwy. 441,,Tavares,32778,0,0,FL,US,0,3,
4477,1,Endeavour Marina (Seabrook),Endeavour Marina,endeavourmarinaseabrook,"Full Service Dry Stack marina with boat storage, boat service, parts, fuel sales, restaurant and a banquet facility all on site. Call ahead launch services allow to have your boat fueled, stocked and in the water ready for your arrival!",,,,35D059A6-EF38-4570-A868-B505D30888D4,www.endeavourmarina.net,832-864-4000,281-610-4432,12665,,1,1,1,1,1,2012-02-03 09:03:59.523,,US,0,,,Endeavour Marina,3101 NASA Parkway,,Seabrook,77586,0,0,TX,US,0,3,
4478,1,Grand Bay Marine (Traverse City),Grand Bay Marine,grandbaymarinetraversecity,,,,,A07A940B-8430-4755-A7BA-5DEA3E910A7E,www.GrandBayMarine.com,231-943-0333,231-943-9178,12706,,1,1,1,1,1,2012-02-10 08:58:12.770,,US,0,,,Grand Bay Marine,291 N. US-31 South,,Traverse City,49685,0,0,MI,US,0,3,
4479,1,Wheeler's Marine Service (Nashville),Wheeler's Marine Service,wheelersmarineservicenashville,,,,,7C2F3944-3486-4FB4-81E7-ADE2A0EC74C9,wheelersmarine.com,517-852-9609,517-852-1929,12739,,1,1,1,1,1,2012-02-14 12:14:51.017,,US,0,,,Wheeler's Marine Service,723 South Durkee St. (M-66),,Nashville,49073,0,0,MI,US,0,3,
4481,1,Walstrom Marine (Harbor Springs),Walstrom Marine,walstrommarineharborsprings,"Walstrom Marine is a second-generation, family-owned yacht sales and service company celebrating over sixty years of serving the boating community throughout northern Michigan.  Walstrom Marine is based in Harbor Springs, Michigan, with sales and service locations in Harbor Springs, Cheboygan, and Bay Harbor. Walstrom Marine sells and services Hatteras Yachts, Tiara Yachts, Chris Craft, and Pursuit Boats.",,,,CDB17FB0-14A3-44A3-A25E-B26BA52F5A7B,http://www.walstrom.com,231-526-2141,231-526-7527,12779,,1,1,1,1,1,2012-02-23 13:53:54.123,,US,0,,,Walstrom Marine,501 Bay Street,,Harbor Springs,49740,0,0,MI,US,1,3,
4481,1,Walstrom Marine (Harbor Springs),Walstrom Marine,walstrommarineharborsprings,"Walstrom Marine is a second-generation, family-owned yacht sales and service company celebrating over sixty years of serving the boating community throughout northern Michigan.  Walstrom Marine is based in Harbor Springs, Michigan, with sales and service locations in Harbor Springs, Cheboygan, and Bay Harbor. Walstrom Marine sells and services Hatteras Yachts, Tiara Yachts, Chris Craft, and Pursuit Boats.",,,,CDB17FB0-14A3-44A3-A25E-B26BA52F5A7B,http://www.walstrom.com,231-526-2141,231-526-7527,12779,,1,1,1,1,1,2012-02-23 13:53:54.123,,US,0,,,Walstrom Marine,501 Bay Street,,Harbor Springs,49740,0,0,MI,US,0,3,
4481,1,Walstrom Marine (Harbor Springs),Walstrom Marine,walstrommarineharborsprings,"Walstrom Marine is a second-generation, family-owned yacht sales and service company celebrating over sixty years of serving the boating community throughout northern Michigan.  Walstrom Marine is based in Harbor Springs, Michigan, with sales and service locations in Harbor Springs, Cheboygan, and Bay Harbor. Walstrom Marine sells and services Hatteras Yachts, Tiara Yachts, Chris Craft, and Pursuit Boats.",,,,CDB17FB0-14A3-44A3-A25E-B26BA52F5A7B,http://www.walstrom.com,231-526-2141,231-526-7527,12779,,1,1,1,1,1,2012-02-23 13:53:54.123,,US,0,,,Walstrom Marine,501 Bay Street,,Harbor Springs,49740,0,0,MI,US,0,3,
4482,1,Ocean Outboard Marine Inc. (Amelia Island),Ocean Outboard Marine Inc.,oceanoutboardmarineameliaisland,,,,,D3ABBF74-555B-4567-BB7B-BC4969744F5C,www.oceanoutboardmarine.com,9043211422,9043212143,12782,,1,1,1,1,1,2012-02-23 17:48:43.150,,US,0,,,Ocean Outboard Marine Inc.,1619 North 14th Street,,Amelia Island,32034,0,0,FL,US,0,3,
4483,1,EZ Pedaler (Eustis),Florida EZ Pedaler,ezpedalereustis,,,,,0B987B68-CB35-41F6-BEE9-11E02F93F981,http://ezpedaler.com,4079820441,,12820,,1,1,1,1,1,2012-02-29 15:40:08.560,,US,0,,,EZ Pedaler,606 Cricket Hollow Ln.,,Eustis,32726,0,0,FL,US,0,3,
4484,1,MOBILE MARINE (HUNTSVILLE),MOBILE MARINE,mobilemarinehuntsville,,,,,289AF48D-AC32-495A-869D-98D2890F0173,www.mobilemarine.com,705-789-3932,705-789-6039,12821,,1,1,1,1,1,2012-02-29 15:52:41.490,,US,0,,,MOBILE MARINE,235 MAIN STREET WEST,,HUNTSVILLE,P1H 1Y1,0,0,ON,CA,0,3,
4485,1,Schock Boats (Newport Beach),Schock Boats,schockboatsnewportbeach,,,,,85569247-CB0D-46BC-8F33-049FFEB8D512,www.schockboats.com,949-673-2050,949-673-6945,12863,,1,1,1,1,1,2012-03-08 14:02:13.473,,US,0,,,Schock Boats,2900 Lafayette,,Newport Beach,92663,0,0,CA,US,0,3,
4486,1,bass pro shops (Bolingbrook ),bass pro shops,bassproshopsbolingbrook,,,,,BB026577-C28A-408C-B001-C8EB1F97CAFC,,,,12880,,1,1,1,1,1,2012-03-13 15:25:11.710,,US,0,,,bass pro shops,709 Janes Ave,,Bolingbrook ,60440,0,0,IL,US,0,3,
4487,1,MOONEY MARINE SERVICES (TRAVERSE CITY),MOONEY MARINE SERVICES,mooneymarineservicestraversecity,"MOONEY MARINE SERVICES offers a diverse variety of services to the recreational boating public in Northwest Michigan:  Retail Boating Supplies Store; Boat Repair, Reconditioning, and Maintenance; Marine Systems, Equipment, ",,,,11368AC8-16EA-4A40-B964-2E6C63757148,,231-709-6666,,12952,,1,1,1,1,1,2012-03-31 07:17:01.790,,US,0,,,MOONEY MARINE SERVICES,13414 S. WEST BAYSHORE DRIVE,,TRAVERSE CITY,49684,0,0,MI,US,0,3,
4488,1,Perri Marine Sales (Ormond Beach),Perri Marine Sales,perrimarinesalesormondbeach,"Perri Marine Sales, www.perrimarinesales.com is a family owned Internet Marine Sales Company selling Marine Products and Boat Supplies. ",,,,EDAA947A-0058-4CCB-AEB7-510467B1D57B,http://www.perrimarinesales.com,13865624096,,13002,,1,1,1,1,1,2012-04-09 19:17:37.037,,US,0,,,Perri Marine Sales,56 Pergola Place,,Ormond Beach,32174,0,0,FL,US,0,3,
4489,1,Bridge Marina Inc (Lake Hopatcong),Bridge Marina Inc,bridgemarinalakehopatcong,"Bridge Marina’s mission is to make sure you enjoy boating! Everything we do is founded on this principle, so you can make the most of your precious leisure time. Simply said, “Enjoy boating…and leave the rest to us.”   Whether you rent a boat, join our boating club, buy a boat, or bring your own as a dock slip member, we’re here to help you get out and enjoy boating on Lake Hopatcong. Contact us today to learn more about how we can help you make the most of your time on the water.",,,,93E9B577-1ED1-4520-8419-6B333596088F,http://www.bridgemarina.com,973 663 1976,,13113,,1,1,1,1,1,2012-04-26 12:17:18.113,,US,0,,,Bridge Marina Inc,89 Brady Road,,Lake Hopatcong,07849,0,0,NJ,US,1,3,
4490,1,The Great Outdoors Marine (Lavalette),The Great Outdoors Marine,greatoutdoorsmarinelavalette,,,,,C721B512-4D7F-47EE-821B-6931B5DBE0A7,www.thegreatoutdoorsmarine.com,304-525-4556,304-525-0169,14759,,1,1,1,1,1,2012-05-08 08:41:24.553,,US,0,,,The Great Outdoors Marine,4611 Rt. 152,,Lavalette,25535,0,0,WV,US,0,3,
4491,1,"Riverfront Marine Sports, Inc. (Salisbury)","Riverfront Marine Sports, Inc.",riverfrontmarinesportssalisbury,"RMS operates as a family owned Boat Dealership, Marine Supply store on Route 110 in Salisbury, MA and Marina located on the Parker River in Newbury, MA. RMS is a proud dealer of Cobia, Starcraft and Parker boats. You will find a great selection of outboard motors from Mercury, Evinrude and Yamaha along with a boat trailers by EZ Loader and marine supplies. The RMS professional service staff will work with you to provide expert installation and maintenance of all your boat’s needs.",,,,52684A5B-BCEE-441E-B65A-589CDA79DF5D,www.riverfrontmarine.com,978-462-7755,978-465-4177,14993,,1,1,1,1,1,2012-05-10 09:24:26.197,,US,0,,,"Riverfront Marine Sports, Inc.",33 Old Elm Street,,Salisbury,01952,0,0,MA,US,0,3,
4491,1,"Riverfront Marine Sports, Inc. (Salisbury)","Riverfront Marine Sports, Inc.",riverfrontmarinesportssalisbury,"RMS operates as a family owned Boat Dealership, Marine Supply store on Route 110 in Salisbury, MA and Marina located on the Parker River in Newbury, MA. RMS is a proud dealer of Cobia, Starcraft and Parker boats. You will find a great selection of outboard motors from Mercury, Evinrude and Yamaha along with a boat trailers by EZ Loader and marine supplies. The RMS professional service staff will work with you to provide expert installation and maintenance of all your boat’s needs.",,,,52684A5B-BCEE-441E-B65A-589CDA79DF5D,www.riverfrontmarine.com,978-462-7755,978-465-4177,14993,,1,1,1,1,1,2012-05-10 09:24:26.197,,US,0,,,"Riverfront Marine Sports, Inc.",33 Old Elm Street,,Salisbury,01952,0,0,MA,US,0,3,
4492,1,True North Yachts (Mississauga),True North Yachts,truenorthyachtsmississauga,,,,,47B9ECC5-408F-4EDB-B9B1-74E9A5D73495,www.truenorthyachts.ca,905-274-8001,905-274-8004,14999,,1,1,1,1,1,2012-05-10 11:06:05.773,,US,0,,,True North Yachts,1 Port Street,,Mississauga,L5G 4N1,0,0,ON,CA,0,3,
4493,1,Cedar Port Marina (Disney),Cedar Port Marina,cedarportmarinadisney,,,,,913F2EB2-854C-4EF7-AD94-FC4AEA6D629D,,9184358250,,16701,,1,1,1,1,1,2012-05-16 16:31:26.980,,US,0,,,Cedar Port Marina,243 North Beach Drive,,Disney,74340,0,0,OK,US,0,3,
4494,1,Anchor Marina (Grand Island),Anchor Marina,anchormarinagrandisland,,,,,46F03F31-EA90-4ECA-B0E7-A3C113673CFA,www.anchormarina.com,716-773-7063,,16751,,1,1,1,1,1,2012-05-16 21:40:36.257,,US,0,,,Anchor Marina,1501 Ferry Rd,,Grand Island,14072,0,0,NY,US,0,3,
4495,1,MarineMax Somers Point (Somers Point),MarineMax Somers Point,marinemaxsomerspointsomerspoint,,,,,923BADB9-E6BC-4E8C-BE12-71AF7993B8B3,www.marinemax.com,609-926-0600,,16879,,1,1,1,1,1,2012-05-17 14:56:54.983,,US,0,,,MarineMax Somers Point,600 Bay Ave.,,Somers Point,08244 ,0,0,NJ,US,0,3,
4497,1,NMMA Test Dealer (Chicago),Discover Boating Test Dealer,nmmatestdealerchicago,,,,,4543ADC9-A77A-4874-A7A8-594867B0FF74,http://www.discoverboating.com,312-946-6212,,24573,,1,1,1,1,1,2012-06-11 15:10:03.723,,US,0,,,Discover Boating Test Dealer,231 S. LaSalle St.,Suite 2050,Chicago,60604,0,0,IL,US,0,3,
4498,1,Breakwater Marine (Everett),Breakwater Marine,breakwatermarineeverett,,,,,DD157991-A971-4A80-8B72-FF9832187968,breakwater-marine.com,(425) 329-3993,(425) 329-3147,24576,,1,1,1,1,1,2012-06-11 19:10:19.723,,US,0,,,Breakwater Marine,8407 Broadway,,Everett,98208,0,0,WA,US,0,3,
